"wavelength" "Beo1sun00000" "Beo1sun00001" "Beo1sun00002" "Beo1sun00003" "Beo1sun00004" "Beo1sun00005" "Beo1sun00006" "Beo1sun00007" "Beo1sun00008" "Beo1sun00009" "Beo1sun00010" "Beo1sun00011" "Beo1sun00012" "Beo1sun00013" "Beo1sun00014" "Beo1sun00015" "Beo1sun00016" "Beo1sun00017" "Beo1sun00018" "Beo1sun00019" "Beo1sun00020" "Beo1sun00021" "Beo1sun00022" "Beo1sun00023" "Beo1sun00024" "Beo1sun00025" "Beo1sun00026" "Beo1sun00027" "Beo1sun00028" "Beo1sun00029" "Beo1sun00030" "Beo1sun00031" "Beo1sun00032" "Beo1sun00033" "Beo1sun00034" "Beo1sun00035" "Beo1sun00036" "Beo1sun00037" "Beo1sun00038" "Beo1sun00039" "Beo1sun00040" "Beo1sun00041" "Beo1sun00042" "Beo1sun00043" "Beo1sun00044" "Beo1sun00045" "Beo1sun00046" "Beo1sun00047" "Beo1sun00048" "Beo1sun00049" "Beo1sun00050" "Beo1sun00051" "Beo1sun00052" "Beo1sun00053" "Beo1sun00054" "Beo1sun00055" "Beo1sun00056" "Beo1sun00057" "Beo1sun00058" "Beo1sun00059" "Beo1sun00060" "Beo1sun00061" "Beo1sun00062" "Beo1sun00063" "Beo1sun00064" "Beo1sun00065" "Beo1sun00066" "Beo1sun00067" "Beo1sun00068" "Beo1sun00069" "Beo1sun00070" "Beo1sun00071" "Beo1sun00072" "Beo1sun00073" "Beo1sun00074" "Beo1sun00075" "Beo1sun00076" "Beo1sun00077" "Beo1sun00078" "Beo1sun00079" "Beo1sun00080" "Beo1sun00081" "Beo1sun00082" "Beo1sun00083" "Beo1sun00084" "Beo1sun00085" "Beo1sun00086" "Beo1sun00087" "Beo1sun00088" "Beo1sun00089" "Beo1sun00090" "Beo1sun00091" "Beo1sun00092" "Beo1sun00093" "Beo1sun00094" "Beo1sun00095" "Beo1sun00096" "Beo1sun00097" "Beo1sun00098" "Beo1sun00099"
854.28 0.122428508477924 0.131835682936931 0.138000447189737 0.147116348013218 0.148742219330769 0.142230685642401 0.135322253239955 0.131562577752722 0.154758251105655 0.158605123161068 0.165029306269316 0.163211117682559 0.164223461177453 0.152328874649402 0.174930470972064 0.193087361882536 0.191026070374731 0.187010549949376 0.189512928637589 0.194905667856831 0.187844528332144 0.181501300293175 0.180866488249698 0.175278885405477 0.173316338149246 0.168391072230628 0.160719272830571 0.156174717958411 0.155945696158763 0.153201412809069 0.153499651657851 0.151785830134438 0.152318727629395 0.15503091729457 0.143866363592373 0.131637351119541 0.13139284940144 0.137489315347621 0.140264006316572 0.146465309117663 0.160973718526293 0.179610636383163 0.193380604753136 0.199710762828892 0.206620215407904 0.220720826664845 0.235876995743854 0.259401882947793 0.281109780173741 0.255929592209329 0.227770493135615 0.202007075127311 0.180873178346146 0.177978853703887 0.208287211435415 0.262568177583906 0.28817505220362 0.289796371165503 0.269981329158414 0.225973209398879 0.219610716356696 0.221555822452549 0.228169888651803 0.235281752898573 0.242800658472196 0.238814857936304 0.233642771638284 0.208028623795481 0.197530900513886 0.194320798135502 0.205446276441629 0.224021018257479 0.243704783852726 0.249397029477402 0.257272517578899 0.249442507501538 0.220235724545183 0.214310004693552 0.227852580751697 0.206818835385003 0.180638734684516 0.153379357276989 0.129929987399605 0.127998701830659 0.138104494577581 0.171963209392751 0.191693615896134 0.172095127188593 0.167351487834644 0.169829155422116 0.171385144099417 0.176568153466953 0.175368233931373 0.182272120778021 0.193497833265063 0.190898689988139 0.181355319487447 0.183332049350826 0.17858504778965 0.176345332400164
854.72 0.119553042720664 0.128282516834467 0.135439504686146 0.14453365092178 0.146791753087645 0.13890030886166 0.132940698732717 0.127964589070841 0.151991287333026 0.155793383870569 0.161846944764366 0.159385443335254 0.160270845186366 0.149833062980868 0.170208736599662 0.188524228413732 0.187256829677607 0.182616576883695 0.184431356937585 0.189678224175924 0.18579110157663 0.17737334375226 0.176540322990363 0.172378132763932 0.168257658404455 0.165138975285929 0.156038953879263 0.153972674274303 0.15319565762467 0.150486501208336 0.1488828068399 0.148400321842692 0.149564286923005 0.15175189808718 0.141266763522259 0.127753698724638 0.128517130353141 0.135648242405493 0.136714215330055 0.144147541057976 0.157304155423346 0.176571237973292 0.19097334056441 0.196492273267803 0.202576182225424 0.217135935092289 0.231454742486024 0.255117070813601 0.276055742969316 0.251634405667903 0.223345972508339 0.196783523125023 0.177923740688622 0.174492849354515 0.204895864449995 0.256976747244702 0.282546142276246 0.284118937308338 0.263327929772084 0.22062192840356 0.215682698394069 0.217035967390895 0.22268325823967 0.231207813490942 0.236546566755735 0.233487617475025 0.227753726450753 0.204020970111095 0.192956046501653 0.190534401153215 0.201528061492855 0.220188830522634 0.238498715518577 0.243743271129815 0.252665420883036 0.24421374468951 0.215411869156914 0.209185455822027 0.223669868567279 0.201294199301142 0.176919928252353 0.150858097073457 0.127739793549478 0.125616790136616 0.135491242460347 0.168971912502323 0.188717410501769 0.168976572346222 0.163643819228584 0.166017154081935 0.16765085079888 0.173103386790372 0.172244328283359 0.178436648986241 0.18922400811672 0.187863125577567 0.178419567156764 0.179698336794451 0.174433831085413 0.1741005721597
855.16 0.125750696862117 0.136202829923783 0.142164350272575 0.150294814311078 0.154178213845868 0.147042662159252 0.140255936523971 0.135367217504679 0.159839908298839 0.163103607083772 0.170130793701715 0.168018323100764 0.169278736398964 0.156034721222486 0.180108364393037 0.199015291473162 0.198181581965112 0.192686907387698 0.194653891506744 0.201571085192193 0.193397424762317 0.187631304620675 0.185453828140703 0.18201521394884 0.179088804569395 0.173915282935041 0.164573457706684 0.162360293814386 0.162131694533235 0.158006130089907 0.15810639471243 0.156773335145453 0.158330659742179 0.159099623699891 0.148729264372978 0.136280898543931 0.135196521005272 0.142404679177775 0.14503923503508 0.150886188819288 0.165510013793752 0.185410940489727 0.200232513603493 0.206533120312036 0.213827356875669 0.227697851183854 0.24365205973851 0.268332458677111 0.291171565303172 0.263587647115147 0.23450371354652 0.207705343031586 0.187313081164648 0.185001349483785 0.215057981118017 0.271301022783271 0.298942056692764 0.29931333938177 0.277791798598672 0.233201462113176 0.226977519367139 0.229332785591777 0.235272769512223 0.243095222524052 0.250510418779325 0.245145075712135 0.238742634483777 0.215068447345121 0.204152034252384 0.200733879090358 0.212768449052479 0.231856490937488 0.252894011571964 0.255993479027574 0.266551424245579 0.25852100625159 0.227322293684266 0.220424129834185 0.234854312186076 0.21200524663902 0.186977429905815 0.158168269931527 0.133828221953491 0.131805133630669 0.143164475348463 0.177348840330419 0.197146693312046 0.178755599392296 0.172987280613059 0.175675677724047 0.176172514327313 0.182295334981462 0.181431143595388 0.187901590999447 0.199613803845743 0.196860094808005 0.188902373793711 0.189431769436825 0.184253985705694 0.182958305508601
855.59 0.132707403266452 0.143762495474308 0.150896074828677 0.160013833525942 0.162184613765756 0.155636243107689 0.147887455081645 0.14293352942022 0.169144570239758 0.173798045077834 0.180974754932002 0.178957840268814 0.179006827574135 0.165225651058997 0.190662704761556 0.210075304483522 0.209320966409514 0.203753035184875 0.206008842563713 0.212778508460968 0.206362025535097 0.198336161535768 0.195786650262288 0.191859135455358 0.188332126359593 0.182478026485222 0.173320392246219 0.172708586747985 0.170579745313412 0.166308452974113 0.166140734602638 0.165645961253581 0.167240585974496 0.169544162258844 0.157376366293829 0.143066963509497 0.142950862347582 0.150942124822158 0.153712611252593 0.160493475311686 0.175285736032051 0.196663839789851 0.212184316507403 0.219255096383285 0.22586050755213 0.241585470501863 0.257491739547213 0.283490415830486 0.307663736663546 0.279592192712652 0.248094760967698 0.219242255856936 0.198848503643779 0.19588173753125 0.227542403297333 0.287224728883672 0.315193108292479 0.318192263115432 0.295689108544484 0.247851438098444 0.240308569839834 0.242237894114497 0.24988703459897 0.25701060075247 0.262699417436032 0.259633457687543 0.252640320664422 0.22802117610635 0.216434347949554 0.211452682699018 0.224259190560152 0.246397596318904 0.266830748019889 0.271169353068494 0.280692029208444 0.272651047068832 0.24011353601988 0.2334236984007 0.250113146446733 0.224358084313632 0.196812596420213 0.167580739846995 0.140739775550619 0.138819136822117 0.152305473759199 0.18842210165675 0.208972915369474 0.189541720661073 0.182089959556569 0.187502809291663 0.187032038072186 0.192663171462012 0.191759912673972 0.199131880962164 0.210650852593923 0.208901726043293 0.199250741673179 0.2000627010699 0.19462099292466 0.193743300404668
856.03 0.135845818469194 0.147171254379229 0.15356410136216 0.163296660204157 0.167162516985149 0.158182074019042 0.151060768591726 0.146125743340379 0.173344340809556 0.177488033350737 0.18428159849811 0.183341003624803 0.182871194877682 0.168967471831815 0.194466353866718 0.214917734453107 0.214141113773433 0.209909983740979 0.211080551515474 0.216901134131935 0.211059521702163 0.203252731026013 0.201771545360701 0.196430705130671 0.193673229159339 0.188541271490356 0.177530951097865 0.174743307489927 0.174642910642997 0.169726125681863 0.170365598243391 0.169283927071185 0.170417068545573 0.171751728537472 0.161145971399093 0.146332287704235 0.145676306104107 0.153359509886451 0.157637275482988 0.163163464095628 0.178850099609267 0.201477952092153 0.215662697925994 0.2235454190697 0.23053804578408 0.248650922561868 0.261739521535318 0.291099969656935 0.313549500530322 0.286010011521885 0.253947837823418 0.22583284352619 0.202130245786378 0.198316062021535 0.232219305685586 0.29275113094806 0.321973639667413 0.324217184358602 0.302101074461956 0.252389808230489 0.245580509713905 0.248261645725012 0.256104456647427 0.263654840766939 0.268554546651959 0.265748689228782 0.259268847255443 0.231694563561638 0.220895441448823 0.215892636053186 0.229299769534948 0.250655409513528 0.27333682001325 0.277875026709098 0.28790680066526 0.277646534147837 0.245667117497601 0.238806872109665 0.255018086902575 0.230508582912238 0.201957541995806 0.171101912688192 0.14447352840454 0.142712338338664 0.154418568798103 0.191441291815449 0.213785055152103 0.193383639048488 0.187720662480518 0.190646565490545 0.190846421674407 0.196213055829368 0.196342124067572 0.204566095489223 0.215388488243603 0.212491063228371 0.204054037965037 0.204763363986921 0.198347854912694 0.197913051826592
856.47 0.138033115535143 0.148495466865719 0.155130781190186 0.165557472770329 0.168138678259953 0.160197362905014 0.153365318894941 0.148299009532675 0.175230063739579 0.179135184632951 0.186751958307204 0.184904508107215 0.184220507119099 0.171105936571812 0.196627612836213 0.217252780916832 0.216757829804893 0.210536577544369 0.213217216981431 0.218462501518142 0.211999566597471 0.206220512101645 0.203465506631543 0.199060068232824 0.194702621293867 0.189986822626007 0.179780147930571 0.177700995280851 0.176448551316351 0.171950123207162 0.172685474633076 0.171085565336826 0.172590198164299 0.174689333310332 0.162700828048081 0.148170966089236 0.148495975616614 0.155362983915906 0.158302488148282 0.166123178059524 0.180792190911311 0.203914649347446 0.218493868020268 0.227767162993681 0.233035915150856 0.251139344156701 0.266051156409455 0.294006095936141 0.317959571676731 0.289086065008282 0.257278238300406 0.22658575092375 0.204583827437742 0.201648406577318 0.234556981800555 0.295975546883594 0.325786593710764 0.32940692430901 0.30489069684535 0.256179784226402 0.249191080398423 0.250438178536161 0.258256310267931 0.266649973930296 0.271530861762784 0.269000428869532 0.262064884552467 0.235135457940154 0.223175567858776 0.220029113084971 0.232644993272394 0.254669919613286 0.27543324381875 0.281371359295452 0.291033324204303 0.283593910606947 0.246431849342147 0.242924226578714 0.258631562435915 0.232247090478379 0.203870807813663 0.172222095245615 0.14726595804314 0.144051086012514 0.156543303900504 0.19372613995395 0.216133840678264 0.196175993908345 0.188726644691303 0.192394124635075 0.192515703331917 0.19872616439734 0.198244266986326 0.20724080586419 0.217980999890345 0.215381949229868 0.205852318151329 0.206630470466661 0.201772106000089 0.201018602185587
856.91 0.13809509826592 0.150564431024393 0.154983076264015 0.165643714865963 0.168755340709661 0.161425478020051 0.153479891131558 0.14849133244194 0.175708071481875 0.179990506520259 0.187468723141399 0.185482534210876 0.185648110960068 0.172224803978735 0.196810511944371 0.218691142281775 0.217367116054734 0.210974540037127 0.214749260030114 0.221020399499364 0.213591552170893 0.206958841703003 0.204041271474012 0.199510758274735 0.195717395643441 0.190560087654541 0.180706977547911 0.178480383390196 0.176901792141755 0.173079942107711 0.172821531129514 0.172381806212486 0.17322377856794 0.174437592744284 0.163744703732312 0.149463103396919 0.148310472680886 0.156858140720366 0.1597795066134 0.16671974376744 0.181812583168528 0.203904114077837 0.220100080764999 0.227419969358449 0.234754677030282 0.252297726191959 0.266563295320214 0.295026970580255 0.319402049584331 0.290392752935914 0.258545812758105 0.228021678680286 0.206358452023612 0.202758080762273 0.236859471709717 0.298097395072848 0.327252280126912 0.330398663496882 0.304486055764081 0.258018016836204 0.250247621223511 0.251894339843895 0.258224558349268 0.267240932926304 0.273405875050959 0.269693078097379 0.263507318389841 0.236088549044075 0.223047093450274 0.219499893208264 0.234299988266359 0.254604387944515 0.27717032536329 0.283181251174442 0.292668430813725 0.284715473404153 0.25028300770877 0.241969604584436 0.258852810020756 0.233891044718759 0.204248542682719 0.174181210125772 0.146889152221729 0.143549213490218 0.157871724568077 0.195092686835415 0.217750312603527 0.196804503106975 0.190449682913341 0.193633581073879 0.194294331319985 0.199983752534641 0.199941745407092 0.207079660928382 0.218880014550064 0.217245350914964 0.206673134402143 0.208245824010469 0.202628146731923 0.201291028451409
857.35 0.138891918132512 0.1504606454934 0.156943751415067 0.165621639032247 0.169312449403861 0.161275579720918 0.153635341075923 0.148839411155837 0.175997005438137 0.180901296008831 0.187773191722549 0.185643207314201 0.186228869690768 0.173141674328977 0.198934745339712 0.218733103884567 0.218430500505129 0.212086557157156 0.214568343119909 0.222142420797886 0.215205568490441 0.206388565187948 0.205084166065709 0.200294570242369 0.19590328061276 0.19062978497975 0.181344456551692 0.178822764493572 0.177793124945396 0.173446586196171 0.174866639222591 0.172308453471891 0.175265240225204 0.177381136687819 0.164443028815358 0.149795392246621 0.149297442429326 0.157352027936523 0.16069675678566 0.16647945683418 0.18288205921739 0.204376555463915 0.220192503671658 0.228033141395532 0.235586320331036 0.252266703886306 0.266641080078233 0.296484440852018 0.320792729715152 0.291841791896637 0.257973095308103 0.228664322351047 0.206138002806812 0.202386943634253 0.236761753816382 0.298761811411401 0.328773493732893 0.330285902935085 0.30648949806428 0.25759167979086 0.251151181474544 0.253642272724947 0.260525736594149 0.268261669467703 0.274809347649229 0.270496866668701 0.264062071747106 0.237832163471602 0.225054759903904 0.221277076278277 0.233507943721166 0.256387819294914 0.278975913274944 0.284291323958998 0.293630324438256 0.284785358790577 0.250026986772757 0.244296559100055 0.25913547988737 0.23436510351546 0.205697827080336 0.17506616804283 0.147472047573489 0.145551483950342 0.157682545028586 0.196705053158667 0.218238255394797 0.197777887522356 0.190393725142259 0.19518189071172 0.196050186404657 0.201645101709717 0.201342318204779 0.207956411462665 0.219526401512916 0.218175564921033 0.207814431072797 0.209305027833571 0.201876395510969 0.201152117682107
857.79 0.137118787952382 0.149288356619347 0.156347891194588 0.165785442536651 0.167794995015224 0.161299091012093 0.153098504411812 0.148343624493432 0.175783717400632 0.179972311655604 0.18760697487758 0.185938085583255 0.185511337421494 0.17330096572864 0.198103884816731 0.218327407053237 0.217940218213869 0.211951370846944 0.214947787149918 0.220801361250821 0.213030847059171 0.206118093310236 0.204547003008974 0.199592167545852 0.196702757866481 0.19153980841848 0.181189037301284 0.178014361473056 0.176910869526019 0.17435110434635 0.173635367823476 0.172731079156093 0.175413174867129 0.175405175066511 0.163852813614305 0.149389369413996 0.149554588138467 0.156118838446142 0.159748072679332 0.165655966030651 0.181094742412278 0.204495059450936 0.220706948119986 0.227886986319355 0.235154327986712 0.251320744845249 0.267006947830992 0.295813573887488 0.319638092039648 0.289907293975393 0.258164922373317 0.228968711392595 0.206230803563151 0.202803771497563 0.235779006836977 0.298428440719261 0.327669492036778 0.331300182467224 0.305608654665323 0.25853771251996 0.250588123060451 0.253649725604887 0.259625215128793 0.266683643882984 0.273029211139491 0.270441863107082 0.26307782607457 0.235619175297887 0.224498326117737 0.220047023103674 0.232791888151691 0.254478987128665 0.278063175591149 0.283104252074701 0.291584137802487 0.283855373250161 0.250146915768151 0.24355699446014 0.257783593564205 0.234598541715243 0.205419935936962 0.173695578064626 0.14780462272794 0.14463710172077 0.158671294413533 0.195067633477084 0.218277633826111 0.197519839829902 0.190081141294129 0.192896966471182 0.194568581171102 0.200920768561794 0.200305006079096 0.20662388674332 0.219336283396435 0.218062224119437 0.205755016045316 0.207871353346021 0.20231928138837 0.201676988778233
858.23 0.137892346061461 0.149249035730272 0.155943109604459 0.166730273405818 0.169107550467831 0.161270491451587 0.154690554383707 0.148514055460582 0.17544423547997 0.179192229938638 0.18753909031978 0.185438699785878 0.186170140481292 0.172401904937985 0.19713689896592 0.217657101947174 0.217645691729613 0.210860019475803 0.214422855538782 0.22034945733806 0.213695917577725 0.205406736253592 0.203226112521133 0.199543122912599 0.196175927853449 0.190686396417642 0.180616398457033 0.178196242369826 0.177369517373293 0.173144436360041 0.173174262341247 0.171554187620376 0.173368176557106 0.17505518518811 0.163698327994047 0.149088391243815 0.149303346972229 0.15672984896775 0.158837359348222 0.166190226209628 0.182172281012284 0.204857276032082 0.21880588947416 0.228168665378039 0.235243476662799 0.250370900932871 0.266911282635719 0.294878287764637 0.319347089314919 0.289181583283617 0.258953441487489 0.228124113875523 0.205825975280551 0.202542331657877 0.235789028512152 0.29738104981546 0.32781480187387 0.328864291759699 0.306540753921381 0.257683158685179 0.249921392339438 0.251200056120534 0.259305565498571 0.266683826994027 0.272943092412841 0.269296150786693 0.264572991166354 0.236195287014215 0.224562132011281 0.22000379786925 0.232859730860537 0.254999750569986 0.278505999829566 0.282233754872495 0.292530520510925 0.284287635626841 0.249593006486201 0.242426214419623 0.258393438612947 0.233638689565355 0.205048449949587 0.17505086123635 0.147526798452605 0.146170907921494 0.157340614325269 0.196473865538914 0.217306345678751 0.196552159112652 0.190661323654787 0.192727151191579 0.194983642805307 0.200552198395757 0.198449640780036 0.206681500836633 0.219462751417323 0.217192775424621 0.207628247439953 0.208963956555852 0.20236312918106 0.200787010857989
858.67 0.137512226356055 0.149711167372734 0.156300401582848 0.166337751184086 0.168619515283544 0.160650838073921 0.152942367387384 0.148867377974051 0.175246220473894 0.179696174386861 0.187289836076688 0.184329142402169 0.18482823437415 0.171752837859664 0.197421778762461 0.218159767669561 0.217795832940296 0.21193400114713 0.214156944599673 0.221296030747752 0.213115349402708 0.204777280865515 0.203974870358569 0.199584342379651 0.194177818961434 0.189937080487005 0.180778907800986 0.177600947053163 0.17779672783503 0.172647360913608 0.172805151245604 0.171554388849089 0.173967703495417 0.175888535805112 0.163789498205842 0.149458740423665 0.148711587661295 0.156187512184665 0.159231805039342 0.166169220256075 0.181963641415097 0.203872761787283 0.219856628191468 0.227767846594628 0.232941302914694 0.250752970646451 0.265650471582602 0.295135329448018 0.320205277055618 0.289483155916159 0.258750248636262 0.227394077083358 0.206375624965966 0.201483947933473 0.235456758487834 0.297571743771766 0.326696315602925 0.330260519250137 0.305541847167235 0.256660889804986 0.249561750160778 0.25169555184925 0.259312239274496 0.266677565352443 0.272398843950723 0.26985283779133 0.264059106357448 0.235629920108402 0.224460414567115 0.219301287800459 0.233143843192536 0.255678028730241 0.276239538432726 0.282625856975959 0.291327879638143 0.283827645540571 0.248961891477014 0.243402459791026 0.259389365912161 0.234097284608929 0.204053133117851 0.174624346045778 0.147028697949066 0.145041964574286 0.157304999144237 0.19436156299984 0.217397974141278 0.196451651034062 0.189997466976198 0.192680422657237 0.193650382575308 0.200337773813022 0.199169300679105 0.207805136122623 0.218823925910888 0.215967079484344 0.206197971199175 0.207593399630489 0.201248018669838 0.201582239829089
859.1 0.137160240619583 0.149161041490683 0.156485053240872 0.164746167488373 0.168929233346746 0.16125081291306 0.153595453934214 0.148449439803875 0.175506580164093 0.179447684967308 0.187663883665122 0.18458457609352 0.18402070650099 0.172478811039135 0.197939467226129 0.216604786294788 0.216117165800383 0.211180569438038 0.212780623201749 0.21982810741407 0.213492629394179 0.204981319554669 0.203205817741258 0.199802799740373 0.195643616144766 0.190876864642534 0.180787382722546 0.177930263499746 0.176462252812187 0.172844785691536 0.173459122285655 0.171142788858801 0.172881937253926 0.174815522324524 0.164052776071695 0.148854237219827 0.148269458357905 0.155833984866405 0.158462421567481 0.165596883274152 0.18034326158418 0.203275982999008 0.218512263795116 0.226052651731489 0.23487257844579 0.25049808233516 0.266033559804917 0.293052481714438 0.318692281422641 0.289897697595593 0.25672532159626 0.227615625223953 0.205675329888826 0.201814595292133 0.23592121371592 0.295900826136226 0.326613251277852 0.330078142287506 0.30498219097429 0.255318851465932 0.2490934132474 0.251103192026365 0.259012498791912 0.266734512449251 0.27232142281797 0.268037424843223 0.262386665854826 0.235546453417491 0.222912423262373 0.219089410060296 0.232455252031134 0.25370915017258 0.276725568942571 0.280329451037405 0.290853381839585 0.283070645052951 0.248286838900714 0.240839952096823 0.25863790975485 0.232115062823309 0.204724517827573 0.172814559333471 0.146850691891447 0.143881912878679 0.157399699050038 0.193913535949133 0.216912753840736 0.195286743803031 0.189357306431192 0.191637069590209 0.193152934395773 0.201024083253329 0.197661225610811 0.206212033216311 0.217609301722066 0.215153507342655 0.206125877041336 0.208157169535746 0.201553871491107 0.200037619825907
859.54 0.137913830565522 0.14899450011284 0.155418510876489 0.16607534782368 0.168369947708781 0.160227303026262 0.152493913003687 0.149281238427226 0.175435735611499 0.180790852667082 0.18704450233792 0.186252312807072 0.185468348702874 0.172553441448876 0.196594834815196 0.21712403825068 0.217720166662568 0.210983051283554 0.213801628716337 0.220389673388787 0.212816853130031 0.204919639198033 0.203634655598211 0.199441659041896 0.195681831012417 0.189495734573227 0.180534117307202 0.17733780885241 0.176667694528265 0.172548340505141 0.172904081087914 0.170968992439006 0.173846686627982 0.175082553413382 0.163708761966441 0.148995151286616 0.148630342105029 0.156595655551474 0.15891516763051 0.165920127845196 0.18177047670807 0.203698126090019 0.219194646199694 0.226510143142826 0.233692262309732 0.250886799735343 0.267164548010344 0.293593891372693 0.319685062674818 0.289983397396006 0.256286928384024 0.227925286373029 0.206384026706182 0.201961549548693 0.235158227791334 0.296706554254027 0.327172650141009 0.327511105164371 0.305065716133927 0.254966628166636 0.249431198849568 0.250443909817635 0.258125934624789 0.266001512080372 0.272715411005379 0.2695892763024 0.263041613885656 0.235181817261855 0.224698654813095 0.21991469341552 0.233485888806067 0.254892791432317 0.27592747332991 0.280745190883174 0.291720071134479 0.28299452894798 0.248519291922658 0.242351228848183 0.258625618846567 0.233432267242333 0.204096981062982 0.173864405887302 0.147067657357587 0.145179360509215 0.157944956995533 0.194531532909961 0.217036856405076 0.195857439427774 0.190175184230816 0.193166772870837 0.19386205100668 0.199744405994233 0.198999219395036 0.20609760512585 0.218906468222015 0.216334246013804 0.206745516747472 0.206755354418677 0.201440599266468 0.200668379415703
859.98 0.137579764140335 0.149294360225287 0.156298038364318 0.165871848193856 0.168099159893617 0.160616066520873 0.152707390272527 0.148576591790426 0.175262688878707 0.179571790913736 0.186502577979112 0.185269981132371 0.184403640738318 0.171816245247552 0.197046178069666 0.217066403612912 0.217646863642186 0.210523955846071 0.211765877440205 0.218901723657314 0.211755548813425 0.205358242109563 0.203883474102624 0.19782704714563 0.194399478124364 0.189457188759041 0.180456342293625 0.177276469388997 0.17675404548436 0.171787539775307 0.171965231095365 0.170560624922724 0.173331502698279 0.175135176239647 0.163875346153174 0.148424625844766 0.148794979916657 0.155651105863898 0.159289745131916 0.165180459792177 0.180886402503258 0.202258348886735 0.219411954102698 0.226004934813562 0.231953445644679 0.250082761779861 0.26479196835136 0.292758644678726 0.317025549524531 0.288630917752756 0.256024314792325 0.227245613284084 0.205837192347937 0.200922697146423 0.234306308204585 0.296551356396847 0.325436246425953 0.327945961122732 0.303610018845141 0.255740886606042 0.248644861225745 0.251980643614278 0.258971976180861 0.266867756997191 0.271820273295687 0.269525580624876 0.261210325377935 0.23489455210302 0.222709651263344 0.218150687614514 0.233043801334909 0.253289357322867 0.276311797051873 0.280416177751148 0.291587707670046 0.282701565541493 0.249603659589066 0.242295637105604 0.257431255971121 0.232280587763718 0.204752983442713 0.172891797174028 0.146370515778419 0.144208456261667 0.155798033761139 0.194405360752286 0.21693834844221 0.194638060558926 0.189994158300235 0.192637988797812 0.192705676228584 0.19931179573943 0.199280288402958 0.206613612353301 0.218155681030941 0.217176637298844 0.206060554799399 0.206316762947961 0.20187456846689 0.199926805543718
860.42 0.13833097051309 0.149122782247277 0.155266648075692 0.165600192654086 0.168842209975254 0.160386944119818 0.152255623447062 0.147178283675177 0.175391974040847 0.179481375486388 0.186544292142451 0.185894578728868 0.184008520673423 0.170784694665506 0.196770096026584 0.216810079515622 0.216157066672163 0.209562888795182 0.212831812361773 0.219586597240061 0.2134805495571 0.204691872024228 0.203601025558554 0.199197199729673 0.195319950552135 0.189999848506495 0.179812998492278 0.177011462379346 0.176397815756678 0.172415235256779 0.171433502636314 0.170553335146337 0.173146203042349 0.174746008371036 0.16334416518452 0.148197393893456 0.148596592086037 0.15580821915742 0.158610883056254 0.165886952605465 0.180957134913166 0.203585522019662 0.218881246368394 0.226480514671728 0.232655100695415 0.249935527425233 0.266126314211423 0.294699794550347 0.317394402467292 0.288380160344009 0.257367708908667 0.226150956432062 0.20545319136296 0.201371708956787 0.234876430910397 0.295238112561559 0.32572715653406 0.32781761947092 0.304261120523268 0.255733654078684 0.248598213204474 0.250360314249293 0.258437869780199 0.266539675540406 0.271678610388154 0.268647706837793 0.262467580262647 0.234468321434515 0.221716421233997 0.2178834380881 0.232748118498246 0.253537125850856 0.276254996192787 0.280492636351995 0.289883749563037 0.283243185782049 0.248946909167363 0.240566641134062 0.25644580374238 0.232618507741027 0.204309067194074 0.17296475578579 0.145967755562788 0.144926312224992 0.155981849618078 0.194612619848117 0.216511644812516 0.194623726801705 0.18879348836975 0.191918761364623 0.194034807595607 0.198522231501737 0.197122376188609 0.206270763769516 0.21785266073106 0.215349788984715 0.205761873252791 0.207292937765412 0.201487530662336 0.200609676776717
860.86 0.138548488247528 0.14864784460223 0.154972783216174 0.1662945817899 0.168719641098707 0.160879591669095 0.153791427695148 0.148916259465158 0.175708799573773 0.179858689991169 0.186407092640979 0.184825660665645 0.185589719366665 0.171561079216237 0.196711894966481 0.216702652365344 0.217678262990294 0.210474067601608 0.213728185542144 0.21856404899089 0.213671330915657 0.205133835665439 0.203477562935281 0.198310805662683 0.195931653125198 0.190250470258799 0.17981593176159 0.17762682151797 0.17684710227422 0.173097156523402 0.171457874367733 0.170848039972113 0.173288180364733 0.175532897393873 0.162599240719094 0.149254476259095 0.148899896694854 0.155519087142736 0.158608365828323 0.165708620430259 0.182266643288217 0.202848901201764 0.218278716288094 0.226898626142892 0.233815077588614 0.249691992657038 0.26753564861031 0.293072511049484 0.316773557893612 0.288268671456098 0.256360276023888 0.227864002849264 0.205897744832537 0.202086683397902 0.23491075634034 0.29776139012747 0.326170290349291 0.329716737686498 0.305188790583494 0.25547814135973 0.249267526209698 0.250978696772096 0.258482110753061 0.266894726620343 0.272548284375136 0.26792713475903 0.262908686814473 0.23536461167924 0.223097299725023 0.219972749645075 0.233410635337906 0.253724762922467 0.275491650084673 0.281036873210951 0.291086265714676 0.282987978972131 0.249469450383182 0.242990898089172 0.257954324948851 0.232585522749907 0.204130261937939 0.172289407626576 0.147062726037522 0.144891886230968 0.156906224636361 0.195186158647405 0.217834965185369 0.195325298525953 0.190453143415436 0.193181707246777 0.19340461146155 0.20013416563273 0.199345217017246 0.206717305800779 0.2179499681941 0.215782319763072 0.206243728398345 0.208201385060606 0.201448026852792 0.201899926905588
