"wavelength" "Beo1leaf00000" "Beo1leaf00001" "Beo1leaf00002" "Beo1leaf00003" "Beo1leaf00004" "Beo1leaf00005" "Beo1leaf00006" "Beo1leaf00007" "Beo1leaf00008" "Beo1leaf00009" "Beo1leaf00010" "Beo1leaf00011" "Beo1leaf00012" "Beo1leaf00013" "Beo1leaf00014" "Beo1leaf00015" "Beo1leaf00016" "Beo1leaf00017" "Beo1leaf00018" "Beo1leaf00019" "Beo1leaf00020" "Beo1leaf00021" "Beo1leaf00022" "Beo1leaf00023" "Beo1leaf00024" "Beo1leaf00025" "Beo1leaf00026" "Beo1leaf00027" "Beo1leaf00028" "Beo1leaf00029" "Beo1leaf00030" "Beo1leaf00031" "Beo1leaf00032" "Beo1leaf00033" "Beo1leaf00034" "Beo1leaf00035" "Beo1leaf00036" "Beo1leaf00037" "Beo1leaf00038" "Beo1leaf00039" "Beo1leaf00040" "Beo1leaf00041" "Beo1leaf00042" "Beo1leaf00043" "Beo1leaf00044" "Beo1leaf00045" "Beo1leaf00046" "Beo1leaf00047" "Beo1leaf00048" "Beo1leaf00049" "Beo1leaf00050" "Beo1leaf00051" "Beo1leaf00052" "Beo1leaf00053" "Beo1leaf00054" "Beo1leaf00055" "Beo1leaf00056" "Beo1leaf00057" "Beo1leaf00058" "Beo1leaf00059" "Beo1leaf00060" "Beo1leaf00061" "Beo1leaf00062" "Beo1leaf00063" "Beo1leaf00064" "Beo1leaf00065" "Beo1leaf00066" "Beo1leaf00067" "Beo1leaf00068" "Beo1leaf00069" "Beo1leaf00070" "Beo1leaf00071" "Beo1leaf00072" "Beo1leaf00073" "Beo1leaf00074" "Beo1leaf00075" "Beo1leaf00076" "Beo1leaf00077" "Beo1leaf00078" "Beo1leaf00079" "Beo1leaf00080" "Beo1leaf00081" "Beo1leaf00082" "Beo1leaf00083" "Beo1leaf00084" "Beo1leaf00085" "Beo1leaf00086" "Beo1leaf00087" "Beo1leaf00088" "Beo1leaf00089" "Beo1leaf00090" "Beo1leaf00091" "Beo1leaf00092" "Beo1leaf00093" "Beo1leaf00094" "Beo1leaf00095" "Beo1leaf00096" "Beo1leaf00097" "Beo1leaf00098" "Beo1leaf00099"
767.22 0.164294505785882 0.159438333597256 0.167965760504413 0.177038749397954 0.183368239968086 0.187401819919541 0.184865893708218 0.176832423559706 0.170107454831564 0.169192314880345 0.16827193195627 0.166931331029504 0.171218966776784 0.182079261537336 0.191344477899111 0.19406833051121 0.192279240949284 0.182279953819928 0.178002011917655 0.175611773910071 0.175509805211271 0.178803498187344 0.185260716065439 0.192024281969915 0.196280645947133 0.198675491370333 0.196367367651898 0.195490355561135 0.191223606110846 0.192229311790259 0.1944843027978 0.197282553895324 0.196829992201474 0.195487239245717 0.192734288421792 0.185390230400244 0.186687237075424 0.185666774324781 0.184390135154433 0.183678086108581 0.18052502147002 0.187699277162557 0.195515736660241 0.194788349730271 0.20112953451587 0.201155921584981 0.189563876806816 0.179821913621727 0.182009952714868 0.182276191473082 0.180526912530437 0.193276641777758 0.198356276244855 0.201400077762338 0.197735057653552 0.192549244497063 0.180971639546101 0.175783801636471 0.174036499194996 0.177362948072359 0.181668448054649 0.196282388569209 0.199581687515275 0.195690958010231 0.189542978466096 0.184069668538275 0.178721060269234 0.181227779632477 0.184734220076296 0.188401879816019 0.195777028389033 0.198722605812179 0.199587720158137 0.190697677598436 0.187498123938233 0.187285202854975 0.187755625734622 0.186985701319608 0.194139519671829 0.202641116757109 0.204869067454633 0.203582178938269 0.198171394019149 0.194648998555778 0.188673084212008 0.186876441110243 0.187301940942188 0.191858510083189 0.194300872898395 0.193591522410614 0.191992339932364 0.190985694246143 0.187684586777375 0.18640069288769 0.187304109237866 0.188499853833157 0.197859993989999 0.20178808317039 0.209467816705225 0.212758409518134
767.66 0.172466828696881 0.168386878878373 0.175723525196222 0.185247875008074 0.191353583642538 0.19559965039383 0.193309375192654 0.18552942625004 0.17778405047121 0.17728134612281 0.175544567367714 0.174532939777391 0.178929328926375 0.189154522688287 0.200794495319085 0.204351001881416 0.201437373128075 0.191313317690707 0.186311683125378 0.18383737496557 0.18413579407479 0.187259506798391 0.194009731888802 0.201600910913162 0.205876122494781 0.207609027473303 0.205061071056847 0.205554988308702 0.200300909826742 0.20197225891326 0.204716524370593 0.206471328010717 0.20632325665599 0.205624390936405 0.202509919639166 0.194397480171751 0.196385413769629 0.194473729904588 0.193626496081805 0.193303968748576 0.189238765163661 0.195629480788584 0.204549093430572 0.204301404218137 0.210568384634232 0.210937708807378 0.197870991180542 0.187782033220904 0.188848420538301 0.190979683611383 0.190708384752685 0.203515012360534 0.207226717613396 0.210237208690987 0.206728143387811 0.201842892345416 0.190222291807046 0.184579973092303 0.182647562276843 0.185691309292015 0.188475123827639 0.205971063207704 0.208585276745953 0.204885458363047 0.199416451618297 0.192871555260763 0.18834504561997 0.18904245301878 0.1930069725818 0.196953793858611 0.205096137067909 0.208896558535734 0.209151830058447 0.200642313798987 0.196542959428434 0.195802623228185 0.1966723738245 0.195466376537096 0.205054767127294 0.212749552788493 0.214105136179011 0.213183899714741 0.207279748585498 0.204912910994371 0.197706231808071 0.195800745584999 0.19651157605825 0.201455372171297 0.205657423653191 0.201267989245329 0.200166573899559 0.19798884245028 0.195588849929738 0.196077272533141 0.195847621170346 0.198354400930971 0.205785146739464 0.210642046981664 0.218892511046143 0.221956352537772
768.11 0.177296496862684 0.172941400179536 0.181883199070419 0.191293179401534 0.198140830960946 0.201755081439434 0.200080191439543 0.191461656532434 0.184951081523147 0.184760930025163 0.182088171465127 0.181470609327001 0.185655510022584 0.196817727369438 0.207663414570755 0.211465688524933 0.208150758132422 0.198234456957523 0.192053068853441 0.189888957198944 0.189278751396351 0.193277524700273 0.201543389066245 0.208422813219434 0.212772023167268 0.214327063053988 0.21294178405308 0.211348144591373 0.207072111179221 0.206766976494046 0.210795417761614 0.214117936702363 0.213166781237418 0.211464026067391 0.208736146028685 0.200105328214888 0.201621713943087 0.201424286001855 0.201278867853665 0.198976909572387 0.196433791589676 0.202796214513098 0.211052734605933 0.211550793707526 0.215696053886714 0.217086525124849 0.204643939384249 0.195023782068691 0.195647291237968 0.196624017993744 0.196039077398256 0.209766023528076 0.215126942434776 0.217927656232088 0.213825310182282 0.207707912317636 0.196392388606631 0.190928632989036 0.187653732215122 0.193349807329521 0.19564447316547 0.212980744801489 0.21580005618149 0.211802959362399 0.20507751587779 0.199085878242617 0.192578515085094 0.195805185008222 0.199551066863338 0.204130173090241 0.213282450323064 0.215727253805713 0.215888905542809 0.207361468704607 0.202470349613989 0.201416099606479 0.20310039933481 0.201678718781371 0.211138517564894 0.217302732312521 0.221859368909602 0.221001396000555 0.214080941453312 0.209977142962202 0.204577414743713 0.202275863705817 0.203068681171651 0.208717065195577 0.211383223507685 0.209885174467306 0.208447658329169 0.205200748362354 0.202069263305602 0.202082586130345 0.203040023093511 0.205540416498146 0.21390895100917 0.218155885838307 0.227036329965664 0.228909390780449
768.55 0.18156100282606 0.177965467809266 0.185516241762947 0.195893944314662 0.202244915675161 0.206442972888458 0.204883418430534 0.195432899583367 0.189135563960356 0.18763651223401 0.186209173169147 0.184881738693466 0.189852167074389 0.200246456622997 0.211701353384423 0.216015432254652 0.212474540120663 0.202866197252914 0.195832302449851 0.194286359394199 0.193188496172996 0.197357916779404 0.204512657843011 0.21303869279064 0.216985520298735 0.218909148719667 0.21742244651392 0.217578489494473 0.21248678841639 0.211143750158058 0.21716213718651 0.218128664566834 0.216636034109864 0.216791837254278 0.21342257717041 0.204107840667434 0.207912681927037 0.205086937756258 0.205055167492244 0.202892478366511 0.199316574594576 0.206893833807684 0.215748771465953 0.216919505497879 0.221432263341916 0.221861194044062 0.209621910335862 0.19899897413398 0.2005723248958 0.201211634119628 0.199215658832855 0.214015001572336 0.219374952726434 0.222414128076377 0.217579823501004 0.213372037205029 0.200811992659414 0.194048757305111 0.192535754014467 0.197496416374464 0.201184270772797 0.216286118045538 0.22058117749018 0.216753022221086 0.210763216292705 0.202739358933592 0.198238190952625 0.199433579466055 0.204962078215193 0.20880725906338 0.216653238623434 0.2205602869028 0.220865606391961 0.211817647309665 0.208238888031803 0.206814039612729 0.208188115819163 0.206659712936429 0.214139573499614 0.223552823498499 0.227989447841187 0.224640171948676 0.220056720701781 0.21538392797099 0.208846313706776 0.2062578261488 0.208028015711956 0.212888900786372 0.21737123061869 0.214452877960285 0.211596784277343 0.210119651865294 0.206195965862608 0.205664977735283 0.206900188736189 0.20842208286688 0.21713208876025 0.223596475455167 0.230718862352021 0.232907211346296
769 0.18436572931567 0.179579416628249 0.188030648162159 0.197327616278558 0.204113039226896 0.209040941815971 0.206735520321866 0.196838993665624 0.190327034795268 0.18924753116464 0.187454381566126 0.188128532550984 0.191176014947057 0.202661284991534 0.21501986769578 0.217460330854272 0.215256568187999 0.203436255043576 0.198913375487584 0.195928039209794 0.196487274180841 0.201392393686417 0.206795457894785 0.214206070774084 0.219699420170642 0.221703504222035 0.219349926878697 0.218132504254887 0.214649822799043 0.214491128167799 0.217995411371408 0.221788719106213 0.220084500469941 0.21839555880487 0.215861232610571 0.207418286175064 0.209276386007917 0.208443003400689 0.206844992850402 0.205133872348995 0.202515974487988 0.209182836453987 0.217963300112465 0.218302253666811 0.224770061650328 0.223821834866727 0.211214881901622 0.202118626899133 0.201849761351558 0.202800759256138 0.202502104609579 0.215876924448839 0.221402776210675 0.225494539123402 0.220699967416218 0.216281786658641 0.202505452604543 0.196468903643233 0.19492402761982 0.198493083086911 0.202091194669326 0.219849369083253 0.223272940874436 0.219514434591426 0.211700003669832 0.205297686531588 0.200674949843756 0.201298351846274 0.205003464653873 0.210052980405063 0.219927481770746 0.223052193470161 0.222894151729072 0.213754659993441 0.210065185040949 0.209374007107442 0.209708409153646 0.208740833338524 0.21773070896217 0.225025447615284 0.229427410422769 0.22735257266731 0.220932163924996 0.217365214000102 0.211179725596898 0.208913030615697 0.210637049751557 0.215013679177633 0.218930302384593 0.214971609115323 0.215110355474205 0.212200068868749 0.209071026981808 0.208180715582518 0.20933719743772 0.211386475602143 0.21942504133955 0.224909837566979 0.233016978371906 0.236614790644132
769.44 0.185257559506755 0.179769624935504 0.188205467524426 0.199244034926006 0.20668326895585 0.210283707009743 0.208261420464935 0.198091721873543 0.192687311416438 0.191221171188703 0.189131556389535 0.18797590969243 0.193536566425372 0.203685669596459 0.215879050408949 0.219956803177901 0.216495429897192 0.206339592469344 0.200562673850819 0.197731530857062 0.197620966869453 0.202176907878162 0.209791496292196 0.21630034801894 0.222553817074072 0.222249008191284 0.220801614166201 0.220400963676034 0.215506363253711 0.215135302417 0.219526979455677 0.223448714865603 0.221175145734005 0.220367240208643 0.217731754645697 0.209208671469366 0.211238120986521 0.209897467758516 0.207305810449647 0.206613844535172 0.203617253154179 0.211434447365966 0.220115798760576 0.221363609295599 0.225850300643049 0.225891640759618 0.213896123501882 0.202777147760394 0.203764810739077 0.20510501874169 0.203618609771186 0.218184656156497 0.222464481071216 0.226259122561069 0.221796804133264 0.217773412682303 0.203520738334265 0.197521880910807 0.195709178569283 0.20032684522839 0.204060426826562 0.221257105465947 0.224424207990348 0.22117881911806 0.214175218626073 0.207384681368102 0.202516015778253 0.203469671528241 0.208607720073686 0.2119643746527 0.220123566865368 0.22469897960578 0.224241437277967 0.215353674419648 0.211108621965268 0.2095696993055 0.21257110633955 0.210751534177151 0.220937971193646 0.227760348556524 0.231731331810516 0.2295628185036 0.223142459822393 0.219363691010329 0.211870918680164 0.210978482476167 0.210256143623369 0.217047097305535 0.220710379233395 0.218479849119406 0.215333779442005 0.213361912688896 0.211008662350659 0.210225175763359 0.211785811601064 0.212751533650252 0.221512427954913 0.226457998064512 0.234975851459611 0.237727518739157
769.89 0.186782487878079 0.180747687902328 0.190639696926567 0.200147007659733 0.208224729106686 0.212396451374962 0.210761955123015 0.199732831102099 0.193194958741427 0.19257103301865 0.190901682762593 0.190601272057433 0.195355669545098 0.205691851035492 0.217095121550162 0.221840504013196 0.219044858847499 0.207360764042574 0.201518710291265 0.199186661427763 0.200074469386018 0.203963077012029 0.212087316272138 0.218809490099419 0.224224490611191 0.225480531215023 0.222734611471911 0.223015368643824 0.217879726301213 0.217118649624655 0.221589175715815 0.225041451665223 0.223625677286654 0.223357645547316 0.219238677167905 0.210882548894352 0.212518554678877 0.210881630224431 0.210025253936057 0.208443734491405 0.205088015750474 0.213069166033806 0.221730045050665 0.222208488312686 0.226935006759374 0.227362730769988 0.216104609037907 0.204799867020753 0.205937700221788 0.205789861511986 0.204740763426388 0.220482679779953 0.225329693162896 0.228344883940326 0.223306304203367 0.218310984302931 0.206623920653916 0.199748558203384 0.198830115466883 0.202438827619495 0.205429350872949 0.222503463171385 0.226970961536627 0.222791088846059 0.217301293234682 0.209066615174601 0.202504274693105 0.205314530360472 0.210409140430155 0.21426710546993 0.222784137772541 0.226375765453426 0.226402070557323 0.217372143471362 0.213189654803387 0.212787601668126 0.213788325881414 0.211880947793679 0.220818871241379 0.229543141181193 0.232467811995282 0.230665269838137 0.22426314609287 0.220994540516897 0.214118019668407 0.212629162945964 0.213792512694595 0.218463951325423 0.222933116023352 0.219482870109805 0.216515402313841 0.216245624682345 0.211924874160311 0.211775829827863 0.21220413803394 0.214571536881814 0.224028482662163 0.22865533026526 0.236443712991014 0.239373019614865
770.33 0.188187859828201 0.183696548543264 0.192976106543059 0.202898770437202 0.210215894487693 0.213489136669456 0.21215967727419 0.202711580072429 0.196435583193096 0.195303963374673 0.193087454542726 0.192285097775194 0.196865771537711 0.208159260643066 0.221087767389706 0.224232766973074 0.221236290523821 0.209600067613054 0.203801121128587 0.200789895448955 0.201737589494568 0.204791068997287 0.213296676366515 0.220093500219797 0.225487787061598 0.227438208614882 0.225816582063533 0.224640263032474 0.220842712159659 0.219950221662377 0.223809083009811 0.227949200436933 0.225255047108279 0.22534260560021 0.222109610809993 0.212806240465564 0.215585243378888 0.213321411156176 0.211641045682327 0.211921351586429 0.207358797204189 0.215254626773698 0.223980307496036 0.22583397795589 0.23042570216855 0.230004544281217 0.217173379453168 0.206586083059044 0.207506012559058 0.208727065588355 0.207496427195809 0.222404144117808 0.227241810846506 0.232703822080303 0.22689567956892 0.221699771833438 0.207903808364095 0.202893560118635 0.200282475022171 0.203833099889026 0.207361563335572 0.226083079760317 0.22926254470974 0.22348246441825 0.217770939837284 0.210799389195632 0.205734932921492 0.207524581852991 0.212004387683621 0.216512562479865 0.224099677667694 0.229186022038854 0.228120158305758 0.220386071383566 0.215496506466751 0.214537849822188 0.21547708025634 0.21429998005968 0.224236938303944 0.231380034481588 0.235756078178812 0.232912772982206 0.228014501501873 0.223088077493642 0.21683965566427 0.214850327537265 0.215126838241853 0.221852680169983 0.225471768659594 0.222627609520596 0.219423328130358 0.217684089318199 0.213564475195498 0.214260681342406 0.215589962033514 0.216928249665654 0.225789472749731 0.23057952628609 0.239092440789448 0.242115509972774
770.78 0.190902289979634 0.186557066937498 0.194682735348896 0.204729772378933 0.213115402369163 0.216834093196521 0.214330897351701 0.204896143400388 0.197867930070904 0.196817834457079 0.196181169959821 0.194634132253519 0.199526725536271 0.210796550411235 0.222229573801172 0.225416236624065 0.222633094535044 0.211725739312234 0.206729357973375 0.202981906796079 0.203645044441337 0.207784308563635 0.215512953458734 0.223287788878508 0.228122698802163 0.230789216018072 0.227362283492011 0.227302485462769 0.223205139387161 0.222263418596004 0.227145657122312 0.228839968660406 0.228123448418316 0.22734003035263 0.223830277551422 0.216127950850032 0.216550037193069 0.214405212788632 0.214185955551998 0.213152453540228 0.209521325903257 0.216497715680096 0.225575409329965 0.226386304055103 0.232686635736627 0.232580122798198 0.219552144312305 0.208689800058936 0.209065849587059 0.210727588376565 0.208772378629784 0.223962969055831 0.228721292658556 0.233993618746185 0.22875104599375 0.223882205327013 0.210433580586873 0.204724528102888 0.20269998249662 0.206903288819279 0.20986375962208 0.22760425985423 0.231085760270376 0.226506988154019 0.221057500611204 0.213153073326354 0.207475578056125 0.208947628137286 0.214433948001413 0.21834983730003 0.227508754741444 0.23196759604637 0.230591762048236 0.221901936775827 0.216908144400216 0.216652220991259 0.217625586378784 0.215925721700748 0.226347432948437 0.235134178456528 0.238439844171375 0.236070729138426 0.230057466227667 0.224802148105682 0.218876440338362 0.216960840610841 0.218814242526278 0.223378966717037 0.227296449369285 0.22447747312597 0.222899918638596 0.220334419740742 0.217590758254125 0.215881186018143 0.216951131906713 0.219606120003547 0.228017856819323 0.234075471556771 0.241854909372816 0.245456214948919
771.22 0.190699821473387 0.185569490287722 0.193776795632457 0.204584819433182 0.212435808018575 0.215210512716373 0.213185819926818 0.203169208639651 0.196791400807952 0.195011454039702 0.193787772839836 0.192824214728979 0.198129587159569 0.208780451036445 0.222182649112609 0.225423099756271 0.221668892862265 0.211409201573026 0.205157898081329 0.203476732454481 0.202144002087376 0.20739773455695 0.214263443913248 0.221845504433667 0.226384373690049 0.229082142239386 0.227573188373558 0.226757332964623 0.221517843806147 0.2209464795081 0.224843717437679 0.229350979712163 0.2273555086987 0.226187266717368 0.223700522388293 0.214839002045329 0.215791518473668 0.214064372587802 0.213294997239958 0.211852378828325 0.208910041755159 0.216309459827244 0.225026173936613 0.225175244723387 0.231341519622466 0.232190732566609 0.217939044568644 0.207766860534585 0.20880919586279 0.2097530418448 0.208398207212117 0.224068311667683 0.228046677813886 0.232073739083881 0.228265526219128 0.22324224987525 0.209900565411512 0.202946665720637 0.200994602313977 0.205788867599359 0.208582583099041 0.227315202547745 0.230907406472941 0.226807655739874 0.219712528228204 0.211842839223303 0.206585649722588 0.208995547970562 0.213116102731254 0.217895936274979 0.225156470732636 0.229537416025865 0.229620064933659 0.220568948631627 0.217230301486218 0.215226882430157 0.217460408381807 0.215914338201823 0.226443419754722 0.23386624396481 0.236360989024574 0.236047990543798 0.227832868721424 0.224179645067079 0.218337133378502 0.21560229117498 0.217495167343012 0.222329682176569 0.226352938654632 0.22403794766623 0.221196698236865 0.218855408374796 0.216039967587031 0.216073408926066 0.216086535193996 0.217957430326988 0.226846177815434 0.231956355407051 0.240157386814779 0.244340644070512
771.67 0.189592622885362 0.185122972967597 0.19282481218262 0.204694159967262 0.210181531222254 0.215166595501835 0.213802017647327 0.203949384610801 0.196477276055854 0.195014036495752 0.193845442850299 0.192892530293202 0.1975115758774 0.209568651006198 0.220378696473426 0.224495087897228 0.220472373025158 0.210141481645186 0.20416388635419 0.20217489706905 0.202419851709434 0.206612516596273 0.214071772528455 0.222254031537717 0.22752385273601 0.228042989808877 0.225428879706668 0.226979947035519 0.221130287028775 0.219721057565208 0.225380066254142 0.229437561739559 0.225985010915398 0.226684178829435 0.222508141999782 0.214967240364414 0.214686268094074 0.214562214956092 0.212275707037909 0.211746377840841 0.207345693505532 0.216526728123492 0.224778504150449 0.224492272397241 0.230770168288485 0.230400941741137 0.21762668143895 0.208008887340058 0.206300701156283 0.209662600977247 0.207443971665262 0.223354488900218 0.228604264243221 0.232276571284568 0.226375731614726 0.221437786515353 0.209044896570696 0.202778185911122 0.200475986830667 0.205037215583029 0.208644821969222 0.226488444694086 0.229830643037253 0.225716803628088 0.218502035706971 0.211236040980433 0.206505668160789 0.207804089076264 0.212300473596514 0.216426475930452 0.225376286110136 0.229522207885314 0.230134228379798 0.220648290210302 0.216832691353787 0.214891465996056 0.215554087244461 0.214313439051551 0.224781424500163 0.233522974341133 0.236837217481925 0.233726199449674 0.227768217107499 0.224394631940468 0.218185399334847 0.215810985671893 0.216847966866943 0.221781954858021 0.224085267080546 0.223452171469078 0.220561642845405 0.219162003375989 0.215580450643473 0.214283987711508 0.215821672807226 0.21737378885998 0.225365577307455 0.232538809403933 0.239927461474506 0.244110962994442
772.11 0.190045045502214 0.184702771381926 0.192652289841018 0.204140461390955 0.211905092530161 0.216031433751103 0.21306624310099 0.204170433608732 0.197019867649478 0.196341369864292 0.193681247039252 0.193580386352137 0.197792582292336 0.208978788437605 0.22171481723923 0.224621345874576 0.222189453998669 0.210849842819232 0.205372728895372 0.203371165249371 0.202737953209905 0.206341034287704 0.214414317950481 0.222300670028267 0.226949710330975 0.229422938282208 0.22633059008105 0.226198084705059 0.221790260369035 0.221697551959839 0.224639427004445 0.229008776270047 0.226862968237028 0.225664554266741 0.224047719314886 0.215133206601378 0.216370859896426 0.214788397773731 0.213135274428668 0.212542495067575 0.209498729984506 0.216816072024073 0.226064012392267 0.225375177490484 0.23100548091124 0.232748495796153 0.218947423357009 0.208842841856957 0.208500676896324 0.210118163928783 0.209177309108125 0.224593571241994 0.229084564362875 0.233161590217052 0.227152088791446 0.223225441608397 0.209467579913152 0.203501294329473 0.20112960351457 0.205394934094864 0.209614266254309 0.227100404658749 0.229995722394783 0.226568054150328 0.219024253135254 0.212548268675749 0.206883766913725 0.208765348418765 0.214057947778425 0.217090393727723 0.226102748074449 0.229897502600598 0.229352206175764 0.221532832861731 0.217539139864718 0.215929870555969 0.216194384095041 0.215211140807498 0.22557270036799 0.234237098334813 0.236536303498391 0.235802789159883 0.228467106623224 0.225951585369159 0.218285174639997 0.216370028281417 0.217693165724119 0.223251921509609 0.226119874163728 0.224228417950486 0.220859667252962 0.219912694158137 0.21563040296256 0.21621862139089 0.21670427366281 0.217912614836414 0.227070362186686 0.232233711040217 0.239482189052871 0.24397943534585
772.56 0.190894586483865 0.186463444355444 0.194636744669665 0.205325299198877 0.213255511470722 0.216657238290979 0.214594837304839 0.20541689595934 0.197157321278424 0.196589598848519 0.194367040848091 0.194026033127401 0.199246017454301 0.209858679050048 0.221334422345645 0.22651806412122 0.221954486356049 0.212418313380517 0.2064071309416 0.20317542469872 0.203529447690483 0.207922031064983 0.214007156835588 0.223566576478224 0.228269534205223 0.230299986000984 0.227199582696643 0.226798302828418 0.22299804696564 0.221559382720611 0.225349198062781 0.229233942020274 0.227991502713227 0.227708808319643 0.224271019266789 0.215900800840444 0.21727039397308 0.21586900250041 0.2139336554569 0.213097651567425 0.209470942951204 0.216779752006143 0.226772287909071 0.226236516501707 0.232165700935734 0.232517722371616 0.219477659840659 0.208423373831066 0.209913388910691 0.210846960606598 0.209133375467497 0.224250716075982 0.229878084101923 0.233381495345599 0.228524099401469 0.223776827613603 0.210523432098823 0.204079561275006 0.201558438690688 0.205552429659058 0.209884623106727 0.22834833871095 0.230869094445806 0.227473804873964 0.219528924045363 0.213339962527108 0.208004419795432 0.210805527569492 0.213686001543024 0.218156631852485 0.228158596264153 0.231592151107696 0.230936845002708 0.221703580494292 0.217442751407759 0.21605101336328 0.218257180421136 0.216910600698569 0.226372617214213 0.234113275326821 0.237793899094075 0.235263896645688 0.229124745775473 0.224977185347069 0.2191743197959 0.217789610297211 0.218498340224756 0.223808532660698 0.226585687471092 0.223900189287732 0.221410209997829 0.220692745962462 0.217017015766029 0.216850053118113 0.217146455972044 0.219351982498998 0.227770898130915 0.234415611586676 0.242165709522355 0.245448216701768
773 0.191492892571906 0.18749771506979 0.195573732770313 0.205158787755406 0.214579637186299 0.21761513966708 0.215639382120718 0.206443565670386 0.198691630818326 0.19836297189602 0.196291594530771 0.195421923421024 0.20019205152811 0.211161750166905 0.222911379818657 0.227174320410453 0.224516206590962 0.213579942572272 0.206783502663493 0.205053483514873 0.204622244557652 0.209182926222855 0.217258720153904 0.224183181320868 0.22894643882643 0.231542409031573 0.228173665906923 0.228889637006799 0.222976892568542 0.222713038162109 0.228227955324914 0.230167483647063 0.229998634693237 0.228689591456742 0.225370859863773 0.21620608377929 0.218307605593472 0.215967768179932 0.215296041458717 0.214204659495843 0.210231956956754 0.218445482043363 0.227160092003317 0.226534800729196 0.232916187114175 0.232927147256494 0.220531918831733 0.210072099106438 0.210686020090948 0.212261395455783 0.210861701117948 0.224962439756777 0.231036328495645 0.235390278468929 0.22952803985985 0.223788839766208 0.210926935144852 0.204022830606538 0.203204923503539 0.207124769808954 0.210713828970175 0.230480952833842 0.231367058810853 0.228443529909142 0.220950264087893 0.213823679228141 0.207345835661615 0.210797688215717 0.215083710352167 0.219439338296864 0.228493400904461 0.232237305896674 0.231968731222792 0.223116228389104 0.218134486758216 0.216650913288928 0.218656902221738 0.216764451568788 0.227307988160152 0.235190950668561 0.23845712876638 0.236899967656895 0.230907557049169 0.225546150108008 0.220217322356085 0.217031459370812 0.21946179796658 0.225119104676616 0.227387092852222 0.224854040814198 0.2229408795557 0.221445715337585 0.217790114754115 0.216977331018921 0.219169776011671 0.21971349082812 0.229047053078117 0.234763076555895 0.242306997156576 0.247286808921132
773.44 0.193201238298986 0.18782170968521 0.196834472299471 0.206181437936839 0.215201555623492 0.218857852099248 0.216480242204562 0.206932818961774 0.199095756724969 0.197914249991502 0.196948249002382 0.196359151036535 0.201251442828078 0.211937719585256 0.22356840342045 0.227164613503834 0.224927262698427 0.213079464975452 0.208314353214383 0.205432236987536 0.206364890538957 0.209372585918967 0.217135499973069 0.224650681225499 0.230859029049376 0.232608726955525 0.2295711231485 0.229105637924177 0.222986581370027 0.223312747228294 0.228671091545762 0.231771066405985 0.230029650511004 0.229999812726634 0.225648578258186 0.216422437457779 0.21855836226437 0.217507209223486 0.215386915868899 0.21653131800253 0.211470677698298 0.21994333937132 0.226678581114625 0.22841146671036 0.234312073922546 0.234769638100174 0.2197719274328 0.21047982662942 0.21141985998849 0.212693424526723 0.211208824723923 0.226602647165923 0.231203893202921 0.235320731708902 0.230642639676787 0.224680540037348 0.212265083270515 0.205717790402539 0.203313066744185 0.207496659489499 0.211416750238472 0.229573684338594 0.231203018438563 0.229058191324768 0.222121658405392 0.21461475872614 0.209099580156902 0.21119630612937 0.215794358992893 0.219448734264381 0.228781376143427 0.233408694392552 0.231893848701212 0.223597483218317 0.220811616948512 0.218300329413642 0.220703777125515 0.21707476001074 0.227604406451358 0.235827432253045 0.240866268617764 0.237643245794996 0.231272112028123 0.228167528481922 0.221087097633068 0.218945496177822 0.219771334516584 0.225702190541789 0.228233323406866 0.226027522669415 0.222929795794374 0.222379828305731 0.218458973102564 0.217339692747493 0.219872083348441 0.221332929109686 0.229346303404467 0.234822369833941 0.243756260167219 0.247251668912185
773.89 0.193010071070413 0.18816753674831 0.195876685401146 0.20774149157999 0.215105322943824 0.218491094812648 0.216918427347829 0.207420965182213 0.199352724355685 0.199609307571334 0.196555409301018 0.194667046949235 0.201089005410788 0.21243741198342 0.224476986879882 0.228498598395531 0.22463407581173 0.215473403571271 0.207880574428538 0.205660695029289 0.206053031927104 0.209832864772633 0.217434731086738 0.225944703320583 0.23124743823749 0.232287293693953 0.230015104344631 0.229876242511248 0.224231499880183 0.22345863047516 0.229924127576371 0.232186561272838 0.22931598994682 0.229343242227959 0.225926883555327 0.218118444536662 0.220672345338648 0.21707700013297 0.216734469352537 0.215748336618673 0.211210316182487 0.219608743992211 0.228318183941937 0.228282879796368 0.235063394289157 0.234507705841591 0.22219903314749 0.211277268832297 0.211360916418421 0.212155254835226 0.211764424202959 0.226492846820448 0.23174339861627 0.235173784212531 0.230485337071176 0.225165205649299 0.212248393750298 0.205508403905691 0.204219011423217 0.208713122563411 0.212287822451048 0.229861853513719 0.233343108955983 0.228343581816357 0.22196033048025 0.215107513371781 0.209507891788558 0.211664059259201 0.216236862090196 0.220522675608642 0.229676202600369 0.234481167075002 0.233078625847022 0.225087096772413 0.220006456245618 0.219548720481581 0.220173075501493 0.217989973702787 0.228258837565295 0.237142372483484 0.240408084406432 0.238185508744092 0.2319000297848 0.228905757419233 0.221914551721479 0.217864294683583 0.220747277106701 0.226250397959934 0.228919714730529 0.226352984140142 0.224989013965188 0.223499405574203 0.218977301120346 0.219026847977543 0.21899357896395 0.221502440249219 0.230397706734206 0.235917538795916 0.24343135656126 0.246779602172004
