1254, 489, 0.0479955 
1254, 490, 0.0481938 
1254, 491, 0.0479138 
1254, 492, 0.0475002 
1254, 493, 0.0473696 
1254, 494, 0.0478247 
1254, 495, 0.0490254 
1254, 496, 0.0508597 
1254, 497, 0.0529713 
1254, 498, 0.0548704 
1254, 499, 0.0563524 
1254, 500, 0.0572878 
1254, 501, 0.0577314 
1254, 502, 0.0579516 
1254, 503, 0.0584651 
1254, 504, 0.0595052 
1254, 505, 0.0612303 
1254, 506, 0.0636924 
1254, 507, 0.0667797 
1254, 508, 0.0701545 
1254, 509, 0.0736168 
1254, 510, 0.0771564 
1254, 511, 0.080796 
1254, 512, 0.0846169 
1254, 513, 0.0889095 
1254, 514, 0.0939502 
1254, 515, 0.0997925 
1254, 516, 0.106414 
1254, 517, 0.113778 
1254, 518, 0.121495 
1254, 519, 0.129113 
1254, 520, 0.136347 
1254, 521, 0.143028 
1254, 522, 0.148973 
1254, 523, 0.154406 
1254, 524, 0.159696 
1254, 525, 0.165072 
1254, 526, 0.170662 
1254, 527, 0.176634 
1254, 528, 0.182877 
1254, 529, 0.189016 
1254, 530, 0.194817 
1254, 531, 0.200201 
1254, 532, 0.205105 
1254, 533, 0.209592 
1254, 534, 0.214024 
1254, 535, 0.218693 
1254, 536, 0.223633 
1254, 537, 0.228852 
1254, 538, 0.234282 
1254, 539, 0.239648 
1254, 540, 0.244666 
1254, 541, 0.249348 
1254, 542, 0.253673 
1254, 543, 0.257705 
1254, 544, 0.261641 
1254, 545, 0.265626 
1254, 546, 0.269525 
1254, 547, 0.273238 
1254, 548, 0.27664 
1254, 549, 0.279557 
1254, 550, 0.281941 
1254, 551, 0.28402 
1254, 552, 0.286022 
1254, 553, 0.288107 
1254, 554, 0.290361 
1254, 555, 0.292794 
1254, 556, 0.295236 
1254, 557, 0.297482 
1254, 558, 0.299401 
1254, 559, 0.300956 
1254, 560, 0.302111 
1254, 561, 0.302901 
1254, 562, 0.303494 
1254, 563, 0.304078 
1254, 564, 0.304784 
1254, 565, 0.305759 
1254, 566, 0.307065 
1254, 567, 0.308616 
1254, 568, 0.310302 
1254, 569, 0.31214 
1254, 570, 0.314199 
1254, 571, 0.316522 
1254, 572, 0.319078 
1254, 573, 0.321796 
1254, 574, 0.324453 
1254, 575, 0.326739 
1254, 576, 0.328573 
1254, 577, 0.330111 
1254, 578, 0.331525 
1254, 579, 0.33301 
1254, 580, 0.334786 
1254, 581, 0.336804 
1254, 582, 0.338887 
1254, 583, 0.340883 
1254, 584, 0.342733 
1254, 585, 0.344359 
1254, 586, 0.345791 
1254, 587, 0.347095 
1254, 588, 0.34832 
1254, 589, 0.349316 
1254, 590, 0.350067 
1254, 591, 0.350761 
1254, 592, 0.351556 
1254, 593, 0.352535 
1254, 594, 0.354102 
1254, 595, 0.356344 
1254, 596, 0.358951 
1254, 597, 0.361608 
1254, 598, 0.36412 
1254, 599, 0.365953 
1254, 600, 0.366992 
1254, 601, 0.367429 
1254, 602, 0.367474 
1254, 603, 0.367254 
1254, 604, 0.367122 
1254, 605, 0.367162 
1254, 606, 0.367212 
1254, 607, 0.367154 
1254, 608, 0.366952 
1254, 609, 0.366359 
1254, 610, 0.365251 
1254, 611, 0.36391 
1254, 612, 0.362528 
1254, 613, 0.361163 
1254, 614, 0.36019 
1254, 615, 0.359805 
1254, 616, 0.359704 
1254, 617, 0.35971 
1254, 618, 0.359941 
1254, 619, 0.360249 
1254, 620, 0.360644 
1254, 621, 0.361504 
1254, 622, 0.363004 
1254, 623, 0.364919 
1254, 624, 0.367156 
1254, 625, 0.369582 
1254, 626, 0.371672 
1254, 627, 0.373226 
1254, 628, 0.37439 
1254, 629, 0.375227 
1254, 630, 0.37583 
1254, 631, 0.376776 
1254, 632, 0.378204 
1254, 633, 0.379848 
1254, 634, 0.381484 
1254, 635, 0.38287 
1254, 636, 0.383434 
1254, 637, 0.382971 
1254, 638, 0.381842 
1254, 639, 0.380267 
1254, 640, 0.378444 
1254, 641, 0.376807 
1254, 642, 0.375592 
1254, 643, 0.374634 
1254, 644, 0.37403 
1254, 645, 0.373945 
1254, 646, 0.374311 
1254, 647, 0.375105 
1254, 648, 0.376393 
1254, 649, 0.378068 
1254, 650, 0.379867 
1254, 651, 0.381528 
1254, 652, 0.382822 
1254, 653, 0.383529 
1254, 654, 0.383485 
1254, 655, 0.382732 
1254, 656, 0.381436 
1254, 657, 0.379775 
1254, 658, 0.37793 
1254, 659, 0.376042 
1254, 660, 0.374151 
1254, 661, 0.37228 
1254, 662, 0.370586 
1254, 663, 0.369217 
1254, 664, 0.368243 
1254, 665, 0.367703 
1254, 666, 0.367823 
1254, 667, 0.36843 
1254, 668, 0.369304 
1254, 669, 0.370321 
1254, 670, 0.371439 
1254, 671, 0.372233 
1254, 672, 0.372472 
1254, 673, 0.372135 
1254, 674, 0.371298 
1254, 675, 0.370006 
1254, 676, 0.368461 
1254, 677, 0.367088 
1254, 678, 0.366107 
1254, 679, 0.365497 
1254, 680, 0.365198 
1254, 681, 0.36527 
1254, 682, 0.365548 
1254, 683, 0.365845 
1254, 684, 0.366299 
1254, 685, 0.367049 
1254, 686, 0.368068 
1254, 687, 0.369324 
1254, 688, 0.370872 
1254, 689, 0.372426 
1254, 690, 0.373819 
1254, 691, 0.374997 
1254, 692, 0.376035 
1254, 693, 0.376968 
1254, 694, 0.377961 
1254, 695, 0.379034 
1254, 696, 0.37997 
1254, 697, 0.380702 
1254, 698, 0.380702 
1254, 699, 0.380702 
